,YYYYMMDD,HHMMSS,MNG_NO,CPU,MEM,TEMP1,TEMP2,TEMP3,TEMP4,TEMP5,TEMP6,TEMP7,TEMP8,TEMP9,TEMP10,TEMP11,TEMP12,TEMP13,TEMP14,TEMP15,TEMP16,TEMP17,TEMP18,TEMP19,TEMP20,TEMP21,TEMP22
191,20180615,155500,218,10,23.34,32,30,32,37,29,45,28,62,46,63,52,52,65,30,33,39,30,62,62,40,35,50
192,20180615,160000,218,10,23.34,31,29,31,36,29,44,28,61,45,63,52,52,65,29,32,39,30,60,61,40,35,50
193,20180615,160500,218,10,23.33,31,29,31,36,29,44,27,61,45,63,52,52,64,29,32,38,30,0,0,39,35,50
194,20180615,161000,218,10,23.34,31,29,31,36,29,44,27,61,45,62,52,52,64,29,32,38,30,0,0,39,34,49
195,20180615,161500,218,10,23.34,31,29,31,36,28,44,27,60,45,62,51,51,64,29,32,38,29,0,0,39,34,49
196,20180615,162000,218,10,23.34,30,28,30,35,28,44,27,60,45,62,51,51,63,29,32,38,29,58,59,39,34,49
197,20180615,162500,218,11,23.34,30,28,30,35,28,43,27,60,45,62,51,51,63,28,31,38,29,0,0,39,34,49
198,20180615,163000,218,10,23.34,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,38,29,0,0,39,34,49
199,20180615,163500,218,10,23.34,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,0,0,38,34,48
200,20180615,164000,218,10,23.34,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,58,59,38,34,48
201,20180615,164500,218,10,23.34,30,28,30,35,28,43,26,60,44,61,51,51,63,28,31,37,29,58,59,38,33,48
202,20180615,165000,218,10,23.34,30,28,30,35,28,43,26,60,44,61,51,51,63,28,31,37,29,58,59,38,33,48
203,20180615,165500,218,10,23.34,30,28,30,35,28,43,26,60,44,61,50,50,63,28,31,37,28,58,59,38,33,48
204,20180615,170000,218,10,23.34,30,28,30,35,28,43,26,60,44,61,50,50,63,28,31,37,28,58,59,38,33,48
205,20180615,170500,218,10,23.34,30,27,30,35,27,43,26,60,44,61,50,50,63,28,31,37,28,0,0,38,33,48
206,20180615,171000,218,10,23.34,30,27,30,35,28,43,26,60,44,61,50,50,63,28,31,37,28,58,59,38,33,48
207,20180615,171500,218,10,23.34,30,28,30,35,28,43,26,60,44,61,51,51,63,28,31,37,29,58,59,38,33,48
208,20180615,172000,218,10,23.34,30,28,30,35,28,43,26,60,44,62,51,51,63,28,31,37,29,0,0,38,34,49
209,20180615,172500,218,11,23.34,30,28,30,35,28,43,27,60,44,62,51,51,63,28,31,38,29,0,0,39,34,49
210,20180615,173000,218,10,23.34,30,28,30,35,28,43,27,60,45,62,51,51,63,29,32,38,29,60,61,39,34,49
